Revit_Category,Parameter_Name,Parameter_GUID,Data_Type,Group_Name,Binding_Type,Description,Has_Formula,Formula,Input_Parameters,Discipline,User_Modifiable,Hide_When_No_Value
Pipe Fittings,CST_TOTAL_STEEL_COST,1d8c4113-6684-4d8a-8f1b-84c0caa1c80e,CURRENCY,COM_DAT,Type,Total steel cost in UGX [ISO 19650-3:2020],False,,,,1,0
Pipes,CST_TOTAL_STEEL_COST,1d8c4113-6684-4d8a-8f1b-84c0caa1c80e,CURRENCY,COM_DAT,Type,Total steel cost in UGX [ISO 19650-3:2020],False,,,,1,0
Plumbing Equipment,CST_TOTAL_STEEL_COST,1d8c4113-6684-4d8a-8f1b-84c0caa1c80e,CURRENCY,COM_DAT,Type,Total steel cost in UGX [ISO 19650-3:2020],False,,,,1,0
Plumbing Fixtures,CST_TOTAL_STEEL_COST,1d8c4113-6684-4d8a-8f1b-84c0caa1c80e,CURRENCY,COM_DAT,Type,Total steel cost in UGX [ISO 19650-3:2020],False,,,,1,0
Ramps,CST_TOTAL_STEEL_COST,1d8c4113-6684-4d8a-8f1b-84c0caa1c80e,CURRENCY,COM_DAT,Type,Total steel cost in UGX [ISO 19650-3:2020],False,,,,1,0
Roofs,CST_TOTAL_STEEL_COST,1d8c4113-6684-4d8a-8f1b-84c0caa1c80e,CURRENCY,COM_DAT,Type,Total steel cost in UGX [ISO 19650-3:2020],False,,,,1,0
Rooms,CST_TOTAL_STEEL_COST,1d8c4113-6684-4d8a-8f1b-84c0caa1c80e,CURRENCY,COM_DAT,Type,Total steel cost in UGX [ISO 19650-3:2020],False,,,,1,0
Specialty Equipment,CST_TOTAL_STEEL_COST,1d8c4113-6684-4d8a-8f1b-84c0caa1c80e,CURRENCY,COM_DAT,Type,Total steel cost in UGX [ISO 19650-3:2020],False,,,,1,0
Sprinklers,CST_TOTAL_STEEL_COST,1d8c4113-6684-4d8a-8f1b-84c0caa1c80e,CURRENCY,COM_DAT,Type,Total steel cost in UGX [ISO 19650-3:2020],False,,,,1,0
Stairs,CST_TOTAL_STEEL_COST,1d8c4113-6684-4d8a-8f1b-84c0caa1c80e,CURRENCY,COM_DAT,Type,Total steel cost in UGX [ISO 19650-3:2020],False,,,,1,0
Walls,CST_TOTAL_STEEL_COST,1d8c4113-6684-4d8a-8f1b-84c0caa1c80e,CURRENCY,COM_DAT,Type,Total steel cost in UGX [ISO 19650-3:2020],False,,,,1,0
Windows,CST_TOTAL_STEEL_COST,1d8c4113-6684-4d8a-8f1b-84c0caa1c80e,CURRENCY,COM_DAT,Type,Total steel cost in UGX [ISO 19650-3:2020],False,,,,1,0
Air Terminals,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Cable Trays,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Casework,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Ceilings,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Conduits,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Curtain Panels,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Curtain Wall Mullions,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Doors,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Ducts,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Electrical Equipment,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Electrical Fixtures,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Floors,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Furniture,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Generic Models,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Lighting Fixtures,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Mechanical Equipment,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Pipe Accessories,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Pipe Fittings,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Pipes,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Plumbing Equipment,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Plumbing Fixtures,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Ramps,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Roofs,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Rooms,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Specialty Equipment,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Sprinklers,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Stairs,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Walls,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Windows,OS_SUBCATEGORY_TXT,27055713-2c19-463d-875e-bf35a5c6183e,TEXT,TPL_TRACKING,Type,Object style subcategory [ISO 19650-1:2018],False,,,,1,0
Air Terminals,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Cable Trays,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Casework,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Ceilings,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Conduits,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Curtain Panels,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Curtain Wall Mullions,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Doors,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Ducts,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Electrical Equipment,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Electrical Fixtures,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Floors,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Furniture,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Generic Models,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Lighting Fixtures,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Mechanical Equipment,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Pipe Accessories,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Pipe Fittings,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Pipes,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Plumbing Equipment,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Plumbing Fixtures,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Ramps,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Roofs,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Rooms,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Specialty Equipment,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Sprinklers,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Stairs,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Walls,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Windows,PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,cdebb813-1f4a-5287-a398-e74125618e59,TEXT,PER_SUST,Type,Per Environmental Climate Zone Txt [ISO 19650-1:2018],False,,,,1,0
Air Terminals,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Cable Trays,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Casework,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Ceilings,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Conduits,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Curtain Panels,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Curtain Wall Mullions,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Doors,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Ducts,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Electrical Equipment,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Electrical Fixtures,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Floors,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Furniture,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Generic Models,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Lighting Fixtures,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Mechanical Equipment,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Pipe Accessories,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Pipe Fittings,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Pipes,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Plumbing Equipment,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Plumbing Fixtures,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Ramps,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Roofs,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Rooms,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Specialty Equipment,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Sprinklers,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Stairs,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Walls,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Windows,PRJ_NAME_TXT,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,TEXT,PRJ_INFORMATION,Type,Prj Name Txt [ISO 19650-1:2018],False,,,,1,0
Air Terminals,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Cable Trays,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Casework,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Ceilings,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Conduits,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Curtain Panels,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Curtain Wall Mullions,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Doors,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Ducts,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Electrical Equipment,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Electrical Fixtures,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Floors,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Furniture,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Generic Models,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Lighting Fixtures,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Mechanical Equipment,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Pipe Accessories,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Pipe Fittings,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Pipes,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Plumbing Equipment,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Plumbing Fixtures,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Ramps,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Roofs,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Rooms,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Specialty Equipment,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Sprinklers,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Stairs,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Walls,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Windows,PER_THERM_NATURAL_VENT_TXT,1314dc13-7452-5f47-96f8-4d21c9aac9ab,TEXT,PER_SUST,Type,Per Therm Natural Vent Txt [ISO 19650-1:2018],False,,,,1,0
Air Terminals,BI_DIMENSIONS_TXT,85e95414-1461-435f-880e-32392d310aa2,TEXT,TPL_TRACKING,Type,Image dimensions [ISO 19650-1:2018],False,,,,1,0
Cable Trays,BI_DIMENSIONS_TXT,85e95414-1461-435f-880e-32392d310aa2,TEXT,TPL_TRACKING,Type,Image dimensions [ISO 19650-1:2018],False,,,,1,0
Casework,BI_DIMENSIONS_TXT,85e95414-1461-435f-880e-32392d310aa2,TEXT,TPL_TRACKING,Type,Image dimensions [ISO 19650-1:2018],False,,,,1,0
Ceilings,BI_DIMENSIONS_TXT,85e95414-1461-435f-880e-32392d310aa2,TEXT,TPL_TRACKING,Type,Image dimensions [ISO 19650-1:2018],False,,,,1,0
Conduits,BI_DIMENSIONS_TXT,85e95414-1461-435f-880e-32392d310aa2,TEXT,TPL_TRACKING,Type,Image dimensions [ISO 19650-1:2018],False,,,,1,0
Curtain Panels,BI_DIMENSIONS_TXT,85e95414-1461-435f-880e-32392d310aa2,TEXT,TPL_TRACKING,Type,Image dimensions [ISO 19650-1:2018],False,,,,1,0
Curtain Wall Mullions,BI_DIMENSIONS_TXT,85e95414-1461-435f-880e-32392d310aa2,TEXT,TPL_TRACKING,Type,Image dimensions [ISO 19650-1:2018],False,,,,1,0
